日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2023/02/13,MTX,外資,98756,76644855,101780,78997162,-3024,-2352307,7155,5555764,9221,7159665,-2066,-1603901
2023/02/13,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/13,NQF,自營商,14,8658,49,30164,-35,-21506,17,10468,696,428562,-679,-418094
2023/02/14,TX,外資,68578,214015624,68457,213635287,121,380337,32401,101402114,20022,62667902,12379,38734212
2023/02/14,TX,自營商,14882,46504173,16907,52841883,-2025,-6337710,13091,40962226,8438,26401051,4653,14561175
2023/02/13,NQF,外資,1562,966487,1782,1101373,-220,-134886,71,44141,1690,1040852,-1619,-996711
2023/02/14,TX,投信,10067,31505307,9921,31042517,146,462790,9356,29275296,16617,51994936,-7261,-22719640
2023/02/14,TE,自營商,412,1217306,390,1151612,22,65694,447,1321697,375,1109459,72,212238
2023/02/14,TE,外資,1074,3172540,951,2811554,123,360986,966,2857684,517,1529952,449,1327732
2023/02/14,MTX,自營商,14565,11366680,14324,11184103,241,182577,13062,10209961,2413,1880216,10649,8329745
2023/02/14,TE,投信,114,336815,114,337342,0,-528,142,419832,0,0,142,419832
2023/02/14,MTX,投信,41,32062,60,46957,-19,-14895,81,63368,14,10952,67,52416
2023/02/14,MTX,外資,72849,56889238,67502,52707559,5347,4181679,9388,7348371,6083,4761601,3305,2586770
2023/02/14,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/14,NQF,自營商,20,12525,28,17512,-8,-4987,17,10653,704,441162,-687,-430509
2023/02/14,NQF,外資,1895,1181981,1117,696429,778,485553,107,67779,948,594227,-841,-526448
2023/02/15,TX,自營商,26693,82835011,23315,72389755,3378,10445256,12566,38609286,6014,18469155,6552,20140131
2023/02/15,TX,投信,460,1416006,1235,3798424,-775,-2382418,8903,27360700,16939,52056935,-8036,-24696235
2023/02/15,TE,投信,6,17434,6,17446,0,-12,142,409897,0,0,142,409897
2023/02/15,TE,外資,1144,3329863,1199,3488710,-55,-158848,776,2240002,191,551341,585,1688661
2023/02/15,TE,自營商,613,1789538,614,1791683,-1,-2145,340,981444,255,736083,85,245361
2023/02/15,TX,外資,77430,240843012,81372,253029272,-3942,-12186259,25796,79275078,17485,53734370,8311,25540708
2023/02/15,MTX,自營商,30871,23993689,32566,25298350,-1695,-1304661,6811,5224469,4420,3385611,2391,1838858
2023/02/15,MTX,投信,9,6956,11,8500,-2,-1544,81,62232,16,12293,65,49939
2023/02/15,NQF,自營商,85,53437,31,19523,54,33914,17,10678,650,408265,-633,-397587
2023/02/16,TX,自營商,8143,25237568,9620,29821281,-1477,-4583714,12447,38679421,7062,21939192,5385,16740229
2023/02/15,MTX,外資,122707,95597691,137691,107153288,-14984,-11555597,1919,1474315,6842,5256555,-4923,-3782240
2023/02/15,NQF,外資,2893,1819220,2497,1566261,396,252959,145,91985,590,370657,-445,-278672
2023/02/15,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/16,TX,投信,452,1405516,155,481839,297,923677,8774,27274856,16513,51332312,-7739,-24057456
2023/02/16,TX,外資,54366,168203292,47951,148427192,6415,19776100,31217,97039083,15281,47501753,15936,49537330
2023/02/16,TE,投信,0,0,0,0,0,0,142,415435,0,0,142,415435
2023/02/16,TE,外資,875,2549153,779,2269797,96,279356,901,2635966,220,643632,681,1992334
2023/02/16,MTX,外資,90261,69779645,72100,55748199,18161,14031446,10175,7907161,1777,1380841,8398,6526320
2023/02/16,MTX,自營商,13261,10261612,11615,8985907,1646,1275705,7715,5981097,4918,3811455,2797,2169642
2023/02/16,TE,自營商,285,828740,293,852740,-8,-24000,341,997630,245,716772,96,280858
2023/02/16,MTX,投信,5,3878,0,0,5,3878,86,66835,16,12434,70,54401
2023/02/16,NQF,自營商,17,10861,67,42821,-50,-31960,17,10860,700,447195,-683,-436335
2023/02/16,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/16,NQF,外資,1771,1118871,1206,761633,565,357238,355,228011,235,150210,120,77801
2023/02/17,TX,投信,29,89545,906,2797172,-877,-2707627,7890,24358008,16506,50957323,-8616,-26599315
2023/02/17,TE,自營商,324,939177,367,1063479,-43,-124302,348,1005790,317,916161,31,89629
2023/02/17,TX,外資,52866,163393713,51323,158643483,1543,4750230,30866,95287644,13376,41293699,17490,53993945
2023/02/17,TX,自營商,7799,24092602,7850,24247665,-51,-155063,12280,37898559,6940,21410221,5340,16488338
2023/02/17,TE,投信,0,0,0,0,0,0,142,410408,0,0,142,410408
2023/02/17,MTX,自營商,9829,7589710,10281,7934705,-452,-344994,8170,6294325,5849,4501954,2321,1792371
2023/02/17,TE,外資,815,2359805,799,2315113,16,44692,909,2627192,212,612722,697,2014470
2023/02/17,MTX,投信,0,0,7,5395,-7,-5395,81,62516,18,13892,63,48624
2023/02/17,MTX,外資,90244,69733389,99239,76693647,-8995,-6960258,4443,3428964,5084,3923570,-641,-494606
2023/02/17,NQF,外資,2039,1286935,2917,1838535,-878,-551600,87,54537,845,524811,-758,-470274
2023/02/17,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/17,NQF,自營商,5,3107,77,48066,-72,-44960,17,10555,772,479335,-755,-468780
2023/02/20,TX,自營商,7699,23816391,7346,22735639,353,1080752,13042,40477215,7304,22663009,5738,17814206
2023/02/20,TX,外資,43906,135804616,43573,134772640,333,1031976,31568,98010517,13745,42674705,17823,55335812
2023/02/20,TX,投信,171,530927,105,326007,66,204920,7795,24201916,16345,50747956,-8550,-26546040
2023/02/20,TE,投信,1,2901,0,0,1,2901,143,414986,0,0,143,414986
2023/02/20,MTX,自營商,9838,7604608,7798,6029321,2040,1575287,9867,7644259,5686,4401851,4181,3242408
2023/02/20,TE,自營商,248,717962,241,697227,7,20735,361,1047604,320,928520,41,119084
2023/02/20,MTX,外資,82747,63977840,77958,60258274,4789,3719566,7797,6051829,3649,2831994,4148,3219835
2023/02/20,MTX,投信,0,0,0,0,0,0,81,62872,18,13972,63,48900
2023/02/20,TE,外資,606,1754655,584,1691059,22,63595,978,2838156,259,751618,719,2086538
2023/02/20,NQF,自營商,2,1236,16,9906,-14,-8670,17,10545,786,487556,-769,-477011
2023/02/20,NQF,外資,2421,1498264,2509,1551671,-88,-53408,107,67030,953,591146,-846,-524116
2023/02/20,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/21,TX,自營商,6148,19068505,5350,16593808,798,2474697,13621,42284970,7056,21897223,6565,20387747
2023/02/21,TX,投信,28,86956,4,12423,24,74532,7818,24279581,16344,50757926,-8526,-26478345
2023/02/21,TE,自營商,186,539987,227,658523,-41,-118535,371,1078330,372,1081136,-1,-2806
2023/02/21,TX,外資,26902,83438276,27789,86184283,-887,-2746008,30623,95100821,13685,42499294,16938,52601527
2023/02/21,TE,外資,583,1691404,557,1616410,26,74994,1066,3098436,321,933019,745,2165417
2023/02/21,TE,投信,0,0,0,0,0,0,143,415644,0,0,143,415644
2023/02/21,MTX,自營商,6261,4853618,5850,4532727,411,320891,10089,7820227,5613,4345959,4476,3474268
2023/02/21,MTX,投信,0,0,0,0,0,0,81,62888,18,13975,63,48913
2023/02/21,MTX,外資,49845,38646422,51659,40049628,-1814,-1403205,6303,4893328,3977,3087344,2326,1805984
2023/02/21,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/21,NQF,自營商,1,618,30,18538,-29,-17920,17,10501,815,503426,-798,-492925
2023/02/21,NQF,外資,382,236961,454,281444,-72,-44482,114,71154,1032,637466,-918,-566312
2023/02/22,TX,自營商,10531,32398203,11519,35441537,-988,-3043334,13885,42680760,8294,25486800,5591,17193960
2023/02/22,TX,投信,100,307515,143,439356,-43,-131841,7755,23846625,16324,50196232,-8569,-26349607
2023/02/22,TE,投信,0,0,6,17183,-6,-17183,137,392286,0,0,137,392286
2023/02/22,TE,自營商,258,741046,266,763712,-8,-22666,373,1068036,394,1128102,-21,-60066
2023/02/22,TX,外資,51797,159437407,49407,152076211,2390,7361196,32001,98401047,12665,38943939,19336,59457108
2023/02/22,MTX,投信,0,0,1,769,-1,-769,81,62269,19,14606,62,47663
2023/02/22,TE,外資,729,2089280,767,2199149,-38,-109869,1069,3060975,362,1036551,707,2024424
2023/02/22,MTX,自營商,12236,9409964,12648,9730036,-412,-320072,9673,7424952,5908,4527519,3765,2897433
2023/02/22,MTX,外資,83448,64230487,90844,69930063,-7396,-5699576,3185,2448391,8062,6196757,-4877,-3748366
2023/02/22,NQF,自營商,6,3652,5,3081,1,571,17,10313,814,493813,-797,-483500
2023/02/22,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/22,NQF,外資,1518,928448,1915,1172821,-397,-244374,15,9204,1330,807095,-1315,-797891
2023/02/23,TX,投信,432,1348030,100,312462,332,1035568,7759,24208080,16001,49923050,-8242,-25714970
2023/02/23,TX,自營商,11003,34160359,11274,34997300,-271,-836940,15000,46774947,9385,29263914,5615,17511033
2023/02/23,TE,自營商,354,1027095,335,972639,19,54456,419,1223555,415,1211827,4,11728
2023/02/23,TX,外資,53709,166587501,54292,168388623,-583,-1801122,33048,103107174,14295,44597817,18753,58509357
2023/02/23,TE,投信,0,0,0,0,0,0,137,400095,0,0,137,400095
2023/02/23,MTX,自營商,17823,13816485,15094,11701281,2729,2115204,12030,9364463,6716,5226184,5314,4138279
2023/02/23,TE,外資,1131,3286191,1096,3184092,35,102099,1156,3375982,414,1209046,742,2166936
2023/02/23,MTX,外資,103964,80551115,90082,69786731,13882,10764384,12148,9475060,3143,2450685,9005,7024375
2023/02/23,MTX,投信,0,0,0,0,0,0,81,63180,19,14820,62,48360
2023/02/23,NQF,自營商,32,19499,64,38839,-32,-19341,17,10384,846,516737,-829,-506353
2023/02/23,NQF,外資,1815,1102113,2021,1227813,-206,-125700,0,0,1521,929998,-1521,-929998
2023/02/24,TX,自營商,8291,25863082,7656,23878988,635,1984094,14979,46532511,8784,27283976,6195,19248535
2023/02/23,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/02/24,TE,自營商,301,879934,376,1097542,-75,-217608,346,1004429,429,1245348,-83,-240919
2023/02/24,TX,外資,51665,161258564,54812,171080220,-3147,-9821655,30256,94039798,14650,45532479,15606,48507319
2023/02/24,TX,投信,5,15543,400,1243472,-395,-1227930,7532,23410962,16169,50256416,-8637,-26845454
2023/02/24,TE,投信,0,0,0,0,0,0,137,397738,0,0,137,397738
2023/02/24,MTX,自營商,11139,8683645,12682,9878833,-1543,-1195188,9945,7712436,5954,4612823,3991,3099613
2023/02/24,MTX,投信,0,0,2,1554,-2,-1554,81,62941,21,16318,60,46623
2023/02/24,TE,外資,925,2702385,953,2785126,-28,-82741,1151,3341578,437,1268698,714,2072880
2023/02/24,NQF,自營商,27,16456,30,18306,-3,-1850,22,13418,854,520855,-832,-507437
2023/02/24,MTX,外資,89301,69698200,97215,75869414,-7914,-6171214,5473,4252395,4382,3404291,1091,848104
2023/02/24,NQF,外資,1898,1159267,1897,1156259,1,3008,2,1220,1522,928961,-1520,-927741
2023/02/24,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/01,TX,投信,86,267245,88,272715,-2,-5471,7555,23490006,16194,50350205,-8639,-26860199
2023/03/01,MTX,自營商,18824,14534445,16561,12779380,2263,1755065,12047,9347551,5927,4591031,6120,4756520
2023/03/01,TE,外資,1151,3332351,1237,3580875,-86,-248524,1198,3505108,570,1667706,628,1837402
2023/03/01,TE,自營商,594,1720391,380,1098132,214,622259,583,1705381,432,1263456,151,441925
2023/03/01,TX,自營商,13028,40262384,10490,32423564,2538,7838820,15868,49307409,7129,22142000,8739,27165409
2023/03/01,TX,外資,51648,159634402,52355,161792123,-707,-2157721,29309,91122879,14477,45009498,14832,46113381
2023/03/01,TE,投信,0,0,0,0,0,0,137,400835,0,0,137,400835
2023/03/01,MTX,投信,0,0,0,0,0,0,81,62961,21,16323,60,46638
2023/03/01,MTX,外資,89980,69513506,92253,71240152,-2273,-1726646,4543,3530981,5350,4157556,-807,-626575
2023/03/02,TX,自營商,7515,23332562,7973,24760740,-458,-1428177,15933,49493574,7634,23704296,8299,25789278
2023/03/01,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/01,NQF,自營商,88,52867,1,600,87,52267,22,13287,767,463230,-745,-449943
2023/03/01,NQF,外資,1683,1012423,1849,1111671,-166,-99248,0,0,1686,1019402,-1686,-1019402
2023/03/02,TX,投信,32,99525,122,378606,-90,-279081,7518,23368951,16247,50501599,-8729,-27132648
2023/03/02,TE,自營商,230,671689,301,878365,-71,-206676,529,1544370,458,1336939,71,207431
2023/03/02,TE,外資,797,2325393,697,2034103,100,291290,1274,3720080,546,1594320,728,2125760
2023/03/02,TE,投信,9,26304,0,0,9,26304,146,426320,0,0,146,426320
2023/03/02,MTX,自營商,11402,8847595,11187,8676968,215,170627,12834,9956496,6571,5088917,6263,4867579
2023/03/02,TX,外資,53420,165931274,52166,162037556,1254,3893718,30619,95170981,14533,45170966,16086,50000015
2023/03/02,MTX,外資,91670,71184785,92433,71762139,-763,-577354,4886,3796828,6456,5016066,-1570,-1219238
2023/03/02,MTX,投信,0,0,0,0,0,0,81,62945,21,16319,60,46626
2023/03/02,NQF,自營商,15,8990,172,103228,-157,-94238,31,18457,933,556083,-902,-537626
2023/03/02,NQF,外資,1549,932717,1996,1201723,-447,-269007,0,0,2133,1272665,-2133,-1272665
2023/03/02,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/03,TX,自營商,7500,23399470,8618,26896194,-1118,-3496724,15988,49896495,8712,27183473,7276,22713022
2023/03/03,TX,投信,172,537254,11,34346,161,502908,7512,23459976,16080,50217364,-8568,-26757388
2023/03/03,TX,外資,48918,152598852,50571,157740729,-1653,-5141877,31021,96873659,16588,51799874,14433,45073785
2023/03/03,TE,自營商,269,789116,262,768217,7,20899,580,1700001,507,1485900,73,214101
2023/03/03,TE,投信,6,17609,0,0,6,17609,152,445603,0,0,152,445603
2023/03/03,TE,外資,817,2397781,816,2395432,1,2349,1288,3775901,559,1638764,729,2137137
2023/03/03,MTX,投信,2,1562,0,0,2,1562,81,63241,19,14834,62,48407
2023/03/03,MTX,自營商,10676,8318659,10269,8003550,407,315109,14210,11073264,7920,6167141,6290,4906123
2023/03/03,MTX,外資,89418,69722308,85984,67029392,3434,2692916,5807,4533722,3943,3077538,1864,1456184
2023/03/03,NQF,自營商,18,10838,95,57081,-77,-46243,31,18678,1010,609157,-979,-590479
2023/03/03,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/06,TX,外資,49593,156064754,51572,162309999,-1979,-6245245,29428,92820732,16977,53546613,12451,39274119
2023/03/06,TE,自營商,260,769717,285,844151,-25,-74434,505,1497805,446,1322712,59,175093
2023/03/03,NQF,外資,1777,1063099,1409,841888,368,221211,0,0,1765,1065984,-1765,-1065984
2023/03/06,TX,投信,615,1941663,210,662805,405,1278858,7563,23856727,15726,49604814,-8163,-25748087
2023/03/06,TX,自營商,9721,30599354,9404,29610491,317,988863,16286,51336692,8680,27354617,7606,23982075
2023/03/06,MTX,投信,0,0,1,786,-1,-786,80,63088,19,14983,61,48105
2023/03/06,MTX,自營商,11906,9356954,12610,9914919,-704,-557965,12921,10166563,7387,5808105,5534,4358458
2023/03/06,TE,投信,9,26720,0,0,9,26720,161,477623,0,0,161,477623
2023/03/06,TE,外資,806,2387842,823,2438065,-17,-50223,1254,3720100,542,1607897,712,2112203
2023/03/06,MTX,外資,84298,66264030,82105,64548383,2193,1715646,7612,6002689,3543,2793401,4069,3209288
2023/03/06,NQF,自營商,80,49424,45,27960,35,21464,32,19747,976,603094,-944,-583347
2023/03/06,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/06,NQF,外資,2062,1259408,1562,954609,500,304798,6,3703,1271,787589,-1265,-783886
2023/03/07,TX,自營商,7531,23815591,8614,27257779,-1083,-3442188,16412,52061744,9886,31355613,6526,20706131
2023/03/07,TX,投信,278,882226,370,1173994,-92,-291768,7257,23037773,15512,49243035,-8255,-26205262
2023/03/07,TX,外資,41149,130183686,38244,120964545,2905,9219142,31724,100703171,16374,51973972,15350,48729199
2023/03/07,TE,自營商,243,722799,268,796914,-25,-74115,449,1339004,413,1231522,36,107482
2023/03/07,TE,投信,0,0,0,0,0,0,161,480231,0,0,161,480231
2023/03/07,MTX,投信,2,1587,0,0,2,1587,80,63492,17,13492,63,50000
2023/03/07,TE,外資,640,1903657,616,1832325,24,71332,1263,3767255,527,1571936,736,2195319
2023/03/07,MTX,自營商,11533,9110983,10095,7974173,1438,1136809,15058,11926448,8098,6409513,6960,5516935
2023/03/07,MTX,外資,63286,50036239,59947,47376586,3339,2659652,10999,8729208,3591,2849227,7408,5879981
2023/03/07,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/07,NQF,外資,1051,652240,1182,733051,-131,-80811,7,4329,1403,871231,-1396,-866902
2023/03/07,NQF,自營商,36,22216,74,46085,-38,-23869,34,21026,1016,629463,-982,-608437
2023/03/08,TX,自營商,11810,37270725,10058,31736688,1752,5534036,16097,50779726,7526,23729686,8571,27050040
2023/03/08,TX,投信,141,445142,281,886917,-140,-441776,7233,22834485,15628,49336316,-8395,-26501831
2023/03/08,TE,投信,0,0,0,0,0,0,161,477429,0,0,161,477429
2023/03/08,TX,外資,50716,160095419,55507,175248052,-4791,-15152633,27260,86047779,16701,52715674,10559,33332105
2023/03/08,MTX,自營商,14518,11447586,15158,11945587,-640,-498001,12346,9723990,7319,5755540,5027,3968450
2023/03/08,TE,自營商,321,951569,265,785451,56,166118,445,1319311,381,1129418,64,189893
2023/03/08,MTX,投信,0,0,2,1579,-2,-1579,80,63140,19,14996,61,48144
2023/03/08,TE,外資,650,1926142,713,2113119,-63,-186977,1243,3685868,570,1690278,673,1995590
2023/03/08,MTX,外資,85399,67395855,99444,78492488,-14045,-11096633,3800,2999019,10219,8063474,-6419,-5064455
2023/03/08,NQF,外資,1197,734087,1604,982860,-407,-248773,8,4872,1811,1106777,-1803,-1101905
2023/03/09,TX,自營商,7505,23709049,7316,23110847,189,598202,16471,51894233,7739,24368491,8732,27525742
2023/03/08,NQF,自營商,5,3047,66,40506,-61,-37459,31,18879,1074,655431,-1043,-636552
2023/03/08,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/09,TX,投信,21,66458,28,88470,-7,-22012,7228,22791199,15630,49283183,-8402,-26491984
2023/03/09,TX,外資,46396,146673520,46736,147745528,-340,-1072008,28786,90751138,18567,58534070,10219,32217068
2023/03/09,TE,外資,715,2127394,772,2297487,-57,-170093,1256,3729613,640,1900503,616,1829110
2023/03/09,TE,投信,0,0,0,0,0,0,161,478106,0,0,161,478106
2023/03/09,MTX,自營商,9769,7711314,10022,7909105,-253,-197791,12654,9954908,7768,6102009,4886,3852899
2023/03/09,MTX,外資,72824,57559912,76246,60259984,-3422,-2700072,2404,1894249,12245,9650224,-9841,-7755975
2023/03/09,TE,自營商,283,841287,288,856720,-5,-15432,460,1365532,380,1127825,80,237707
2023/03/09,NQF,自營商,8,4881,25,15304,-17,-10423,28,17112,1088,666366,-1060,-649254
2023/03/09,MTX,投信,0,0,1,788,-1,-788,79,62276,19,14978,60,47298
2023/03/09,NQF,外資,1213,740785,1046,638079,167,102706,6,3667,1642,1007169,-1636,-1003502
2023/03/09,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/10,TE,自營商,400,1169889,346,1014237,54,155652,521,1516287,405,1178364,116,337923
2023/03/10,TX,投信,382,1184698,1339,4143572,-957,-2958874,7283,22549169,16642,51517786,-9359,-28968617
2023/03/10,TX,自營商,15485,48216439,14730,45881251,755,2335188,18383,56862837,9078,28066013,9305,28796824
2023/03/10,TE,投信,0,0,24,70107,-24,-70107,137,398834,0,0,137,398834
2023/03/10,TE,外資,998,2916413,1134,3314469,-136,-398055,1231,3583498,751,2186276,480,1397222
2023/03/10,MTX,自營商,18756,14619903,21523,16776595,-2767,-2156692,13210,10209766,10363,7994734,2847,2215032
2023/03/10,TX,外資,68512,213709812,70344,219438795,-1832,-5728983,27581,85369905,21380,66172547,6201,19197358
2023/03/10,MTX,投信,19,14711,11,8499,8,6212,79,61150,11,8496,68,52654
2023/03/10,NQF,自營商,88,53123,134,81579,-46,-28455,25,14949,1131,678281,-1106,-663332
2023/03/10,MTX,外資,107982,84311360,118242,92285884,-10260,-7974524,1327,1026600,12684,9812897,-11357,-8786297
2023/03/13,TX,自營商,27296,84419974,28394,87868555,-1098,-3448581,15404,47695192,7210,22313316,8194,25381876
2023/03/10,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/13,TX,投信,13578,42065784,12975,40152608,603,1913176,7376,22855226,16132,49979089,-8756,-27123863
2023/03/10,NQF,外資,1899,1159191,1886,1149665,13,9526,4,2392,1627,977525,-1623,-975133
2023/03/13,TE,自營商,713,2075802,794,2311831,-81,-236029,442,1290179,398,1161757,44,128422
2023/03/13,TE,投信,6,17455,12,35009,-6,-17554,131,382927,0,0,131,382927
2023/03/13,TX,外資,125345,387941916,120777,373799671,4568,14142245,29995,92969593,19225,59564489,10770,33405104
2023/03/13,MTX,自營商,25443,19658240,24308,18781197,1135,877043,12669,9804331,8635,6666278,4034,3138053
2023/03/13,TE,外資,1429,4157493,1347,3921028,82,236465,1279,3735688,717,2095098,562,1640590
2023/03/13,MTX,投信,26,20112,25,19393,1,719,79,61244,10,7737,69,53507
2023/03/13,MTX,外資,156409,121007201,145813,112773967,10596,8233234,7352,5701191,8117,6291088,-765,-589897
2023/03/13,NQF,自營商,93,55895,13,7808,80,48087,15,9037,1041,629013,-1026,-619976
2023/03/13,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/13,NQF,外資,2710,1626467,2914,1746446,-204,-119980,10,6025,1837,1112573,-1827,-1106548
2023/03/14,TX,投信,9299,28571668,9912,30415550,-613,-1843882,7499,22929167,16868,51576904,-9369,-28647737
2023/03/14,TX,自營商,23513,72279531,21845,67169605,1668,5109927,18050,55218489,8082,24724321,9968,30494168
2023/03/14,TX,外資,106058,326334024,109241,336139714,-3183,-9805689,25700,78698224,18104,55398405,7596,23299819
2023/03/14,TE,自營商,791,2290770,691,2000548,100,290222,459,1323777,408,1176360,51,147417
2023/03/14,TE,投信,118,340423,124,359043,-6,-18620,125,359985,0,0,125,359985
2023/03/14,MTX,自營商,24875,19111800,26878,20644423,-2003,-1532624,12612,9650155,11005,8400052,1607,1250103
2023/03/14,TE,外資,1269,3672750,1359,3933412,-90,-260662,1282,3701302,810,2338868,472,1362434
2023/03/14,MTX,外資,147904,113821449,160068,123178246,-12164,-9356797,3454,2645210,16419,12577422,-12965,-9932212
2023/03/14,MTX,投信,39,29833,41,31485,-2,-1652,78,59669,11,8408,67,51261
2023/03/14,NQF,自營商,22,13193,49,29602,-27,-16409,11,6581,1064,638593,-1053,-632012
2023/03/14,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/14,NQF,外資,4011,2397791,4038,2412101,-27,-14310,6,3590,1860,1120081,-1854,-1116491
2023/03/15,TX,投信,1878,5763043,175,537391,1703,5225652,9114,27943524,16785,51462810,-7671,-23519286
2023/03/15,TX,自營商,18096,55830253,19596,60440706,-1500,-4610453,14118,43268843,6296,19284552,7822,23984291
2023/03/15,TE,外資,1207,3510164,1168,3399277,39,110886,566,1635966,185,534724,381,1101242
2023/03/15,TE,投信,4,11585,1,2928,3,8657,128,369971,0,0,128,369971
2023/03/15,MTX,自營商,21881,16846650,19758,15213231,2123,1633419,8091,6192651,6899,5265808,1192,926843
2023/03/15,MTX,外資,112332,86626152,107855,83160141,4477,3466011,3114,2386722,9095,6971312,-5981,-4584590
2023/03/15,MTX,投信,30,23083,13,10086,17,12997,92,70518,9,6899,83,63619
2023/03/15,NQF,外資,2601,1581944,1734,1051407,867,530537,0,0,987,606808,-987,-606808
2023/03/15,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/15,NQF,自營商,4,2432,44,26629,-40,-24197,14,8539,1107,677374,-1093,-668835
2023/03/15,TX,外資,72525,223631358,71274,219824199,1251,3807159,23614,72396737,16678,51134136,6936,21262601
2023/03/15,TE,自營商,662,1925296,708,2058878,-46,-133582,248,716819,260,751504,-12,-34685
2023/03/16,TX,自營商,12249,37240563,12285,37357514,-36,-116951,14448,43978606,6667,20281383,7781,23697223
2023/03/16,TX,外資,88293,268366043,89878,273198581,-1585,-4832537,22232,67696827,16849,51307870,5383,16388957
2023/03/16,TE,外資,1433,4121292,1448,4162926,-15,-41634,663,1909042,297,855182,366,1053860
2023/03/16,TX,投信,285,869929,305,928282,-20,-58353,9293,28299044,16984,51719677,-7691,-23420633
2023/03/16,TE,自營商,615,1766165,368,1056410,247,709755,503,1448338,277,797594,226,650744
2023/03/16,MTX,自營商,14407,10934588,16807,12754514,-2400,-1819927,8670,6591149,9858,7480990,-1188,-889841
2023/03/16,MTX,投信,2,1528,0,0,2,1528,94,71562,9,6852,85,64710
2023/03/16,TE,投信,0,0,4,11512,-4,-11512,124,357046,0,0,124,357046
2023/03/16,MTX,外資,160426,121924398,156334,118790207,4092,3134191,4985,3794762,7002,5330664,-2017,-1535902
2023/03/17,TX,自營商,10184,31215791,10314,31622625,-130,-406834,14088,43384691,6334,19491348,7754,23893343
2023/03/16,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/03/16,NQF,外資,3564,2174540,2876,1750404,688,424135,280,172382,579,360265,-299,-187883
2023/03/16,NQF,自營商,71,43695,4,2488,67,41207,17,10466,1043,644258,-1026,-633792
2023/03/17,TX,投信,623,1920123,112,344860,511,1575262,9402,28967562,16582,51089142,-7180,-22121580
2023/03/17,TE,自營商,469,1362558,388,1125468,81,237090,529,1545421,215,628101,314,917320
2023/03/17,TX,外資,71015,217419392,65724,201127395,5291,16291996,26170,80625538,15498,47748365,10672,32877173
