日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2023/06/27,TE,自營商,215,695540,212,685053,3,10486,198,637448,357,1149450,-159,-512002
2023/06/27,MTX,自營商,8667,7281586,8513,7153487,154,128099,5446,4564765,12225,10230436,-6779,-5665671
2023/06/27,TE,投信,3,9662,0,0,3,9662,294,946621,0,0,294,946621
2023/06/27,MTX,投信,0,0,3,2511,-3,-2511,150,125565,10,8371,140,117194
2023/06/27,TE,外資,732,2364638,770,2488343,-38,-123705,284,914423,633,2038133,-349,-1123710
2023/06/27,MTX,外資,77372,64984539,82140,68975468,-4768,-3990929,3432,2872882,3372,2823346,60,49536
2023/06/27,TX,外資,53486,179650976,54506,183044453,-1020,-3393477,43712,146364175,33533,112281816,10179,34082359
2023/06/26,NQF,外資,1260,952198,1498,1132184,-238,-179986,272,205480,244,184122,28,21358
2023/06/27,NQF,自營商,89,66959,184,138141,-95,-71182,0,0,290,216036,-290,-216036
2023/06/27,NQF,外資,1394,1047362,1999,1498888,-605,-451525,102,76233,679,505821,-577,-429588
2023/06/27,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/06/28,TX,自營商,8901,29850782,8477,28421737,424,1429045,3292,11037785,15065,50535472,-11773,-39497687
2023/06/28,TX,投信,912,3059110,49,164152,863,2894958,12055,40444525,12769,42839995,-714,-2395470
2023/06/28,TX,外資,44047,147694603,46311,155293885,-2264,-7599282,42805,143609440,34903,117099506,7902,26509934
2023/06/28,MTX,自營商,7264,6092614,6328,5306510,936,786104,5430,4552402,11581,9705647,-6151,-5153245
2023/06/28,TE,自營商,280,903770,187,603242,93,300528,268,865520,319,1030322,-51,-164802
2023/06/28,TE,投信,5,16154,5,16134,0,20,294,949620,0,0,294,949620
2023/06/28,MTX,投信,15,12576,6,5033,9,7543,160,134200,11,9226,149,124974
2023/06/28,MTX,外資,68422,57359195,67721,56776950,701,582245,4068,3411967,2930,2457114,1138,954853
2023/06/28,NQF,自營商,62,46383,77,57508,-15,-11126,0,0,305,229802,-305,-229802
2023/06/28,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/06/28,NQF,外資,1740,1305561,941,705356,799,600205,368,277904,146,110004,222,167900
2023/06/29,TX,自營商,10350,34827619,9141,30759978,1209,4067642,4045,13552666,14636,49056036,-10591,-35503370
2023/06/29,TX,投信,1401,4698492,121,405688,1280,4292804,13341,44724368,12775,42826910,566,1897458
2023/06/29,TX,外資,63495,213587384,69204,232839842,-5709,-19252458,39622,132826887,37430,125480279,2192,7346608
2023/06/29,TE,投信,48,155215,0,0,48,155215,342,1106165,0,0,342,1106165
2023/06/29,TE,外資,1194,3873744,1231,3995767,-37,-122024,294,950914,760,2458144,-466,-1507230
2023/06/29,MTX,投信,3,2514,0,0,3,2514,163,136610,11,9219,152,127391
2023/06/29,TE,自營商,308,999561,332,1075204,-24,-75643,241,779350,345,1115788,-104,-336438
2023/06/29,MTX,自營商,12448,10473878,10628,8937062,1820,1536816,6879,5764054,11102,9296123,-4223,-3532069
2023/06/28,TE,外資,684,2207430,764,2466539,-80,-259109,320,1033600,749,2419270,-429,-1385670
2023/06/29,MTX,外資,98388,82744453,105242,88513564,-6854,-5769111,2195,1839487,7907,6625985,-5712,-4786498
2023/06/29,NQF,自營商,153,115942,171,129201,-18,-13259,0,0,323,244543,-323,-244543
2023/06/30,TX,自營商,6517,21827334,6079,20355093,438,1472241,4161,13962239,14295,47982824,-10134,-34020585
2023/06/30,TX,外資,49567,165948598,49132,164521907,435,1426691,38218,128310226,35585,119473043,2633,8837183
2023/06/29,NQF,外資,1916,1449409,1725,1303547,191,145863,477,361987,64,48454,413,313533
2023/06/30,TX,投信,16,53643,64,214769,-48,-161127,13290,44619846,12772,42880713,518,1739133
2023/06/30,TE,自營商,281,907643,270,871380,11,36263,230,745958,331,1073656,-101,-327698
2023/06/29,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/06/30,TE,投信,1,3242,6,19381,-5,-16139,337,1093228,0,0,337,1093228
2023/06/30,MTX,外資,82894,69374769,78246,65486884,4648,3887885,3166,2657347,4254,3569753,-1088,-912406
2023/06/30,TE,外資,772,2492336,773,2495763,-1,-3427,279,905076,746,2420020,-467,-1514944
2023/06/30,MTX,自營商,8195,6858735,6684,5593129,1511,1265606,7343,6162613,10131,8495597,-2788,-2332984
2023/06/30,MTX,投信,23,19302,0,0,23,19302,186,156119,11,9233,175,146886
2023/06/30,NQF,自營商,71,53791,74,55798,-3,-2007,0,0,326,246766,-326,-246766
2023/06/30,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/06/30,NQF,外資,1436,1085370,1692,1278634,-256,-193264,342,259247,185,140036,157,119211
2023/07/03,TX,自營商,8981,30453944,8186,27766553,795,2687391,5159,17565848,14526,49479363,-9367,-31913515
2023/07/03,TX,投信,1930,6573429,0,0,1930,6573429,14639,49875073,12191,41534737,2448,8340336
2023/07/03,TE,自營商,325,1066999,242,794480,83,272519,286,943593,331,1092204,-45,-148611
2023/07/03,TX,外資,46630,158099367,45792,155274512,838,2824855,40290,137265078,36823,125455896,3467,11809182
2023/07/03,TE,外資,953,3128284,1014,3329060,-61,-200777,301,993360,829,2735860,-528,-1742500
2023/07/03,MTX,投信,14,11902,0,0,14,11902,199,169498,10,8518,189,160980
2023/07/03,MTX,外資,69879,59193320,65567,55535249,4312,3658071,6035,5140225,2795,2380038,3240,2760187
2023/07/03,TE,投信,36,118712,0,0,36,118712,373,1230975,0,0,373,1230975
2023/07/03,NQF,自營商,62,47470,62,47461,0,9,0,0,326,250466,-326,-250466
2023/07/03,MTX,自營商,10015,8479622,7998,6772218,2017,1707404,9926,8450810,10585,9008941,-659,-558131
2023/07/03,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/04,TX,投信,747,2555027,5,17044,742,2537983,15276,52253086,12086,41341372,3190,10911714
2023/07/04,TX,自營商,7268,24778510,7253,24731289,15,47221,5357,18313600,14699,50268593,-9342,-31954993
2023/07/04,TX,外資,39377,134252937,37728,128620971,1649,5631966,40757,139410131,35645,121927248,5112,17482883
2023/07/04,TE,自營商,440,1457483,423,1398945,17,58538,296,985142,338,1125017,-42,-139875
2023/07/04,TE,外資,973,3220263,1025,3394004,-52,-173740,274,912091,852,2836135,-578,-1924044
2023/07/03,NQF,外資,1338,1023010,1249,955725,89,67285,329,253016,83,63769,246,189247
2023/07/04,MTX,自營商,8695,7409473,7028,5987079,1667,1422394,11427,9767692,10459,8937538,968,830154
2023/07/04,TE,投信,12,39872,0,0,12,39872,385,1281588,0,0,385,1281588
2023/07/04,MTX,外資,59920,51063982,60374,51440374,-454,-376392,5357,4580971,2555,2184391,2802,2396580
2023/07/04,MTX,投信,14,11972,0,0,14,11972,211,180437,8,6841,203,173596
2023/07/04,NQF,自營商,6,4614,11,8439,-5,-3824,0,0,331,254125,-331,-254125
2023/07/04,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/04,NQF,外資,550,422434,734,563399,-184,-140965,241,185330,179,137427,62,47903
2023/07/05,TX,自營商,7014,23920787,7088,24159845,-74,-239058,5189,17637272,14591,49609891,-9402,-31972619
2023/07/05,TX,投信,101,343610,140,476264,-39,-132655,15347,52195147,12196,41478596,3151,10716551
2023/07/05,TX,外資,31823,108506104,36543,124606975,-4720,-16100871,37880,128824760,37491,127506868,389,1317892
2023/07/05,TE,自營商,249,825242,334,1106492,-85,-281251,200,661008,325,1074404,-125,-413396
2023/07/05,MTX,自營商,8180,6973186,7635,6500800,545,472386,10308,8761955,9015,7655798,1293,1106157
2023/07/05,TE,外資,658,2180296,602,1995171,56,185125,279,922486,803,2655036,-524,-1732550
2023/07/05,MTX,投信,25,21279,2,1701,23,19579,236,200659,10,8503,226,192156
2023/07/05,MTX,外資,44828,38213087,54573,46528795,-9745,-8315707,1665,1415618,8340,7089795,-6675,-5674177
2023/07/05,NQF,自營商,2,1534,0,0,2,1534,0,0,329,252327,-329,-252327
2023/07/05,TE,投信,2,6615,0,0,2,6615,387,1279577,0,0,387,1279577
2023/07/06,TX,自營商,11380,38256191,10886,36598773,494,1657417,5503,18359624,14341,47848812,-8838,-29489188
2023/07/05,NQF,外資,156,119768,120,92112,36,27656,246,189034,148,113509,98,75525
2023/07/05,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/06,TX,外資,60474,203465416,60992,205202765,-518,-1737349,34953,116660686,36691,122465985,-1738,-5805299
2023/07/06,TX,投信,230,767852,542,1809968,-312,-1042117,15534,51849385,12695,42373371,2839,9476014
2023/07/06,TE,自營商,457,1492393,495,1615499,-38,-123107,259,839548,450,1458754,-191,-619206
2023/07/06,MTX,投信,0,0,19,15901,-19,-15901,219,182745,12,10013,207,172732
2023/07/06,MTX,自營商,14074,11832652,13987,11757514,87,75138,10834,9040139,9734,8107969,1100,932170
2023/07/06,TE,投信,1,3248,0,0,1,3248,388,1257818,0,0,388,1257818
2023/07/06,MTX,外資,89826,75594481,96772,81422653,-6946,-5828172,1696,1415319,8881,7409421,-7185,-5994102
2023/07/06,TE,外資,1099,3587436,1130,3689723,-31,-102288,259,839626,816,2645308,-557,-1805682
2023/07/06,NQF,外資,1501,1152058,1177,903540,324,248519,500,382935,78,59588,422,323347
2023/07/06,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/07,TX,自營商,11056,36720143,9455,31413387,1601,5306756,5514,18320940,12724,42282529,-7210,-23961589
2023/07/07,TX,投信,181,601869,189,628157,-8,-26289,15653,52043094,12822,42630586,2831,9412508
2023/07/07,TE,投信,0,0,8,25867,-8,-25867,380,1225500,0,0,380,1225500
2023/07/07,TE,自營商,393,1268842,334,1078476,59,190366,308,993027,434,1399449,-126,-406422
2023/07/07,TE,外資,1206,3894987,1326,4283160,-120,-388173,237,764325,915,2950872,-678,-2186547
2023/07/07,TX,外資,62527,207772756,61039,202805032,1488,4967724,34854,115875523,35098,116691063,-244,-815540
2023/07/06,NQF,自營商,167,128234,47,36081,120,92153,0,0,209,159666,-209,-159666
2023/07/07,MTX,自營商,11567,9602312,9805,8141314,1762,1460998,12179,10122990,9425,7818400,2754,2304590
2023/07/07,MTX,投信,1,831,2,1663,-1,-831,220,182864,14,11637,206,171227
2023/07/07,MTX,外資,97629,81090832,94947,78855296,2682,2235536,1610,1338247,6137,5099738,-4527,-3761491
2023/07/07,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/07,NQF,自營商,129,98080,80,60800,49,37280,7,5328,167,127112,-160,-121784
2023/07/07,NQF,外資,1523,1158442,1397,1062295,126,96147,558,425470,10,7612,548,417858
2023/07/10,TE,自營商,259,838016,289,933667,-30,-95651,305,978119,491,1574924,-186,-596805
2023/07/10,TX,外資,66613,221851298,64150,213600388,2463,8250910,34632,114645164,32413,107301444,2219,7343720
2023/07/10,TX,投信,339,1122393,104,344825,235,777568,15976,52890146,12910,42739846,3066,10150300
2023/07/10,TE,投信,21,67386,0,0,21,67386,401,1286488,0,0,401,1286488
2023/07/10,MTX,自營商,12350,10273495,13160,10945269,-810,-671774,11397,9432236,9537,7875563,1860,1556673
2023/07/10,TX,自營商,11274,37531877,11663,38829785,-389,-1297909,5359,17727540,12937,42802743,-7578,-25075203
2023/07/10,TE,外資,992,3207587,988,3195066,4,12521,236,757135,909,2916250,-673,-2159115
2023/07/10,MTX,外資,104400,86928744,101210,84248765,3190,2679979,2621,2169307,3958,3274231,-1337,-1104924
2023/07/10,MTX,投信,19,15757,0,0,19,15757,239,197808,14,11587,225,186221
2023/07/10,NQF,自營商,88,67214,46,35057,42,32157,12,9050,130,98046,-118,-88996
2023/07/10,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/10,NQF,外資,1496,1140091,1633,1243753,-137,-103662,486,367484,75,56565,411,310919
2023/07/11,TX,自營商,11429,38334187,11704,39234169,-275,-899981,4982,16784943,12881,43410345,-7899,-26625402
2023/07/11,TX,外資,53522,179310557,51534,172770204,1988,6540353,37285,125742900,33081,111580720,4204,14162180
2023/07/11,TE,自營商,346,1127492,401,1309656,-55,-182164,309,1016185,523,1720465,-214,-704280
2023/07/11,TX,投信,710,2390318,76,256361,634,2133957,16181,54581749,12481,42100909,3700,12480840
2023/07/11,TE,外資,1160,3784429,1222,3989647,-62,-205218,249,819310,982,3231167,-733,-2411857
2023/07/11,TE,投信,28,91983,0,0,28,91983,429,1411582,0,0,429,1411582
2023/07/11,MTX,自營商,16296,13653091,14382,12063497,1914,1589594,13289,11197655,9331,7851490,3958,3346165
2023/07/11,MTX,投信,23,19392,0,0,23,19392,261,220101,13,10963,248,209138
2023/07/11,MTX,外資,85523,71603670,77208,64657919,8315,6945752,10149,8558756,3159,2662681,6990,5896075
2023/07/11,NQF,外資,1402,1062334,1603,1215339,-201,-153005,398,302665,188,142936,210,159729
2023/07/11,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/11,NQF,自營商,170,128848,115,86983,55,41865,14,10644,77,58543,-63,-47899
2023/07/12,TX,自營商,12625,42614405,11516,38865444,1109,3748961,5936,20066367,12735,43056149,-6799,-22989782
2023/07/12,TX,投信,591,1999945,34,115083,557,1884863,16631,56285956,12374,41878566,4257,14407390
2023/07/12,TE,自營商,292,961404,299,984136,-7,-22732,325,1074330,563,1861558,-238,-787228
2023/07/12,TX,外資,50148,169258361,54193,182929113,-4045,-13670752,34858,117944509,34705,117441961,153,502548
2023/07/12,TE,投信,8,26449,0,0,8,26449,437,1445246,0,0,437,1445246
2023/07/12,TE,外資,1057,3480044,1260,4149122,-203,-669078,250,826800,1181,3905793,-931,-3078993
2023/07/12,MTX,投信,21,17759,0,0,21,17759,282,238600,13,10999,269,227601
2023/07/12,MTX,自營商,13042,11000676,12229,10310233,813,690443,13843,11702538,9056,7641250,4787,4061288
2023/07/12,MTX,外資,80802,68171259,84081,70933062,-3279,-2761803,7143,6043621,3443,2911103,3700,3132518
2023/07/12,NQF,自營商,20,15215,105,79634,-85,-64419,14,10697,162,123784,-148,-113087
2023/07/12,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/12,NQF,外資,1459,1109226,1472,1118750,-13,-9525,197,150609,0,0,197,150609
2023/07/13,TX,外資,73772,252634651,73477,251622201,295,1012450,36509,124728301,36061,123211205,448,1517096
2023/07/13,TX,投信,724,2474631,22,75171,702,2399460,17065,58314518,12106,41368623,4959,16945895
2023/07/13,TX,自營商,14045,48064250,14826,50761363,-781,-2697113,5230,17845622,12987,44335400,-7757,-26489778
2023/07/13,TE,投信,10,33779,0,0,10,33779,447,1499685,0,0,447,1499685
2023/07/13,MTX,自營商,17264,14740977,17298,14787504,-34,-46527,15577,13292153,10116,8623896,5461,4668257
2023/07/13,TE,外資,1606,5416548,1525,5142500,81,274048,331,1110372,1028,3448899,-697,-2338527
2023/07/13,MTX,投信,1,854,10,8536,-9,-7682,272,232370,12,10252,260,222118
2023/07/13,MTX,外資,111546,95402375,105671,90384520,5875,5017855,11294,9647087,1719,1466918,9575,8180169
2023/07/13,TE,自營商,492,1657566,411,1384468,81,273098,362,1213930,469,1572996,-107,-359066
2023/07/13,NQF,外資,1611,1243469,1696,1308861,-85,-65392,245,189949,133,103124,112,86825
2023/07/13,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/13,NQF,自營商,157,120942,110,84849,47,36093,0,0,101,78305,-101,-78305
2023/07/14,TX,投信,889,3068928,496,1713302,393,1355625,17134,59248909,11782,40743968,5352,18504941
2023/07/14,TX,外資,59942,206347151,60689,208936523,-747,-2589372,39554,136692387,38469,132960611,1085,3731776
2023/07/14,TX,自營商,11283,38833578,11847,40768522,-564,-1934944,5161,17823869,13385,46236882,-8224,-28413013
2023/07/14,TE,投信,0,0,3,10194,-3,-10194,444,1508801,0,0,444,1508801
2023/07/14,TE,自營商,375,1269199,332,1122376,43,146823,362,1229640,427,1450585,-65,-220945
2023/07/14,TE,外資,926,3130490,838,2834785,88,295705,361,1226501,971,3299580,-610,-2073079
2023/07/14,MTX,外資,82262,70757368,76810,66062743,5452,4694625,11020,9524688,1529,1319730,9491,8204958
2023/07/14,MTX,投信,27,23342,18,15512,9,7830,282,243803,13,11195,269,232608
2023/07/14,MTX,自營商,12721,10934312,16226,13955201,-3505,-3020889,13381,11548372,11813,10192080,1568,1356292
2023/07/14,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/14,NQF,外資,1237,966565,1161,907842,76,58723,296,233072,108,84872,188,148200
2023/07/17,TX,外資,84911,293430931,83567,288841230,1344,4589702,40262,138962637,37833,130636280,2429,8326357
2023/07/17,TX,自營商,17758,61373669,16575,57243584,1183,4130085,6479,22379933,13523,46669652,-7044,-24289719
2023/07/17,TX,投信,14119,48785149,18137,62668135,-4018,-13882986,13117,45272260,11783,40659159,1334,4613101
2023/07/14,NQF,自營商,95,74234,74,57675,21,16558,0,0,80,62868,-80,-62868
2023/07/17,TE,外資,1142,3878337,1111,3774262,31,104075,352,1193771,928,3147092,-576,-1953321
2023/07/17,TE,投信,115,390274,133,451639,-18,-61365,426,1444697,0,0,426,1444697
2023/07/17,MTX,自營商,14515,12533725,14743,12729248,-228,-195523,14462,12480774,13110,11311049,1352,1169725
2023/07/17,MTX,投信,71,61236,76,65730,-5,-4494,277,239249,13,11200,264,228049
2023/07/17,TE,自營商,527,1790475,518,1759060,9,31415,401,1359925,466,1580379,-65,-220454
2023/07/17,MTX,外資,77375,66880964,81481,70431707,-4106,-3550743,9500,8208663,4115,3553619,5385,4655044
2023/07/17,NQF,自營商,55,43479,113,88970,-58,-45491,0,0,138,108268,-138,-108268
2023/07/17,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/18,TX,自營商,22910,79038764,23259,80198209,-349,-1159445,6505,22376214,13960,47973030,-7455,-25596816
2023/07/17,NQF,外資,1325,1045105,1225,964641,100,80464,359,282837,71,55703,288,227134
2023/07/18,TX,投信,10013,34474532,10231,35233433,-218,-758901,12969,44540546,11853,40704512,1116,3836034
2023/07/18,TE,外資,1536,5212652,1368,4642363,168,570290,357,1208632,766,2592323,-409,-1383691
2023/07/18,TX,外資,89825,309934229,89419,308543128,406,1391101,34743,119345633,31908,109666885,2835,9678748
2023/07/18,MTX,自營商,22767,19621313,23643,20362721,-876,-741408,10680,9189300,9956,8551368,724,637932
2023/07/18,TE,投信,164,555455,168,568626,-4,-13171,422,1428575,0,0,422,1428575
2023/07/18,MTX,投信,205,176022,204,175689,1,333,278,238688,13,11161,265,227527
2023/07/18,TE,自營商,606,2057217,704,2389553,-98,-332336,228,771497,525,1777214,-297,-1005717
2023/07/18,MTX,外資,88050,76002908,89334,77119604,-1284,-1116697,7788,6700761,3687,3172396,4101,3528365
2023/07/19,TX,自營商,19870,68291911,18498,63561542,1372,4730369,2508,8560114,10878,37157480,-8370,-28597366
2023/07/18,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/18,NQF,外資,1101,868004,832,656292,269,211711,559,443462,2,1583,557,441879
2023/07/18,NQF,自營商,55,43394,58,45643,-3,-2249,0,0,141,111573,-141,-111573
2023/07/19,TX,外資,66367,228095344,70280,241561049,-3913,-13465705,31962,109188174,28832,98494113,3130,10694061
2023/07/19,TX,投信,840,2873724,934,3196998,-94,-323274,12989,44371672,11967,40881665,1022,3490007
2023/07/19,TE,投信,143,485250,143,485295,0,-45,422,1421887,0,0,422,1421887
2023/07/19,TE,外資,1147,3881919,1293,4376788,-146,-494869,256,862566,485,1634159,-229,-771593
2023/07/19,MTX,自營商,17346,14898830,19071,16377524,-1725,-1478694,2036,1738399,9357,7987179,-7321,-6248780
2023/07/19,MTX,投信,10,8592,13,11184,-3,-2593,278,237426,16,13665,262,223761
2023/07/19,MTX,外資,92264,79339701,99933,85931232,-7669,-6591531,3592,3067741,2246,1918428,1346,1149313
2023/07/19,TE,自營商,573,1938879,498,1684979,75,253899,74,249332,320,1078208,-246,-828876
2023/07/19,NQF,自營商,103,81807,78,61799,25,20008,0,0,116,92585,-116,-92585
2023/07/19,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/20,TX,自營商,7433,25411314,7817,26721168,-384,-1309854,2823,9661386,11511,39422426,-8688,-29761040
2023/07/20,TX,外資,57618,197001670,55276,188991495,2342,8010175,35567,121823066,30095,103079418,5472,18743648
2023/07/19,NQF,外資,1254,995323,1256,996966,-2,-1643,557,445486,2,1596,555,443890
2023/07/20,TX,投信,52,178095,452,1547242,-400,-1369146,12684,43443437,12062,41314762,622,2128675
2023/07/20,TE,自營商,263,885542,240,807590,23,77951,100,336600,357,1201662,-257,-865062
2023/07/20,MTX,自營商,8137,6953514,7749,6621426,388,332088,2704,2314531,9901,8473404,-7197,-6158873
2023/07/20,TE,投信,0,0,37,124519,-37,-124519,385,1295910,0,0,385,1295910
2023/07/20,TE,外資,798,2685763,842,2834212,-44,-148450,292,982872,565,1901790,-273,-918918
2023/07/20,MTX,外資,87318,74635310,82949,70887640,4369,3747671,7808,6686046,2093,1792294,5715,4893752
2023/07/20,MTX,投信,32,27411,17,14556,15,12856,293,250896,16,13701,277,237195
2023/07/20,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/20,NQF,自營商,302,241653,66,52737,236,188915,149,118440,29,23052,120,95388
2023/07/20,NQF,外資,1261,1008315,1344,1074038,-83,-65723,535,426188,63,50079,472,376109
2023/07/21,TX,投信,178,604160,291,986048,-113,-381888,12724,43124551,12215,41401521,509,1723030
2023/07/21,TX,自營商,11355,38420964,9875,33417907,1480,5003057,3672,12437951,10885,36886347,-7213,-24448396
2023/07/21,TX,外資,71116,240698733,76061,257390698,-4945,-16691965,34314,116302452,33779,114488583,535,1813869
2023/07/21,TE,自營商,350,1157988,404,1337307,-54,-179319,78,259126,369,1225881,-291,-966755
2023/07/21,MTX,投信,0,0,34,28809,-34,-28809,262,222006,19,16100,243,205906
2023/07/21,TE,外資,1170,3866961,1172,3873945,-2,-6984,263,873739,536,1780699,-273,-906960
2023/07/21,MTX,外資,109106,92309544,115775,97947670,-6669,-5638126,3923,3324245,4909,4159441,-986,-835196
2023/07/21,TE,投信,0,0,9,29898,-9,-29898,376,1249147,0,0,376,1249147
2023/07/21,MTX,自營商,12414,10500752,11191,9466387,1223,1034365,3240,2744842,9194,7783342,-5954,-5038500
2023/07/21,NQF,自營商,42,33136,263,206792,-221,-173656,0,0,101,78795,-101,-78795
2023/07/21,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/24,TX,自營商,8882,30101609,9194,31158847,-312,-1057238,3255,11045845,10745,36479332,-7490,-25433487
2023/07/21,NQF,外資,1569,1236831,2281,1794809,-712,-557977,164,127945,404,315181,-240,-187236
2023/07/24,TX,投信,115,390496,145,492360,-30,-101864,12692,43097244,12213,41472905,479,1624339
2023/07/24,TX,外資,60925,206517679,57180,193807706,3745,12709973,36001,122250669,31721,107716063,4280,14534606
2023/07/24,TE,投信,50,166687,0,0,50,166687,426,1426248,0,0,426,1426248
2023/07/24,TE,外資,1077,3592311,1123,3745535,-46,-153224,278,930744,597,1998756,-319,-1068012
2023/07/24,TE,自營商,250,834136,277,923733,-27,-89596,119,398379,407,1362577,-288,-964198
2023/07/24,MTX,自營商,9135,7740052,9174,7772044,-39,-31992,2731,2317308,8864,7517732,-6133,-5200424
2023/07/24,MTX,投信,5,4232,0,0,5,4232,267,226670,19,16130,248,210540
2023/07/24,MTX,外資,92915,78723746,91137,77208888,1778,1514858,5022,4263570,4230,3590885,792,672685
2023/07/24,NQF,外資,1526,1192762,1688,1318148,-162,-125385,2,1574,404,314272,-402,-312698
2023/07/24,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/24,NQF,自營商,133,104090,259,202462,-126,-98371,0,0,227,176583,-227,-176583
2023/07/25,TX,自營商,10180,34858887,9487,32485787,693,2373100,4187,14377804,11058,37990879,-6871,-23613075
2023/07/25,TX,投信,652,2240245,52,178668,600,2061577,12756,43832093,11677,40126843,1079,3705250
2023/07/25,TX,外資,54406,186245895,53726,183927711,680,2318184,38101,130928476,33168,113976113,4933,16952363
2023/07/25,TE,自營商,245,828350,212,717040,33,111310,150,508165,380,1287408,-230,-779243
2023/07/25,TE,投信,0,0,2,6777,-2,-6777,424,1436597,0,0,424,1436597
2023/07/25,TE,外資,1037,3507929,987,3338702,50,169227,284,962249,553,1873675,-269,-911426
2023/07/25,MTX,自營商,10325,8835544,10308,8818844,17,16700,2506,2151000,8326,7145645,-5820,-4994645
2023/07/25,MTX,投信,1,859,0,0,1,859,267,229380,18,15464,249,213916
2023/07/25,MTX,外資,83158,71152495,80332,68719939,2826,2432555,7284,6257858,3558,3056592,3726,3201266
2023/07/25,NQF,自營商,48,37372,168,130734,-120,-93362,9,7005,356,277075,-347,-270070
2023/07/25,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2023/07/25,NQF,外資,1294,1007435,1434,1116276,-140,-108841,4,3113,546,425094,-542,-421981
2023/07/26,TX,投信,2,6842,413,1412536,-411,-1405693,12454,42590355,11786,40308120,668,2282235
2023/07/26,TE,自營商,194,653929,262,882985,-68,-229056,90,302034,412,1382780,-322,-1080746
2023/07/26,TX,自營商,10247,35159736,9619,33000849,628,2158887,4185,14303310,10497,35890899,-6312,-21587589
2023/07/26,TX,外資,49696,170561399,53010,181955515,-3314,-11394115,35531,121514403,33912,115976873,1619,5537530
2023/07/26,TE,外資,1004,3383553,1089,3669984,-85,-286430,297,996851,651,2185016,-354,-1188165
2023/07/26,MTX,投信,1,855,21,17974,-20,-17119,247,211185,18,15390,229,195795
2023/07/26,TE,投信,0,0,0,0,0,0,424,1423114,0,0,424,1423114
